,R2,Slope,Intercept
2001,0.10897474695450482,-1.6454874303264704,5.639368445000569
2002,0.06234394772335239,-2.391906572514937,3.8013851167843553
2003,7.033535207612296e-05,0.04711397669525432,1.5839155418291884
2004,0.028289571230488142,-2.3336346142632234,6.2724182168056455
2005,0.06543839931370299,2.7811421905636493,-0.2165446377602942
2006,9.375668077959975e-05,-0.03247851968459388,5.705794382832714
2007,0.24981144223485008,1.7459778684664886,3.103904410610582
2008,0.26938556211144926,2.298591240024428,1.3195504045124267
2009,0.029812399648024512,0.5879637401376536,10.299617714835104
2010,0.17456166866001788,2.9608188349535793,2.3488239089308554
2011,0.25718452286378746,5.333383976501568,-0.4199382153347404
2012,0.27866669992086124,4.491734303573093,1.0050620393693475
2013,0.06561201562923347,1.5961837545431488,6.20989561321951
2014,0.005424366007301673,0.3115228504857481,8.378442743546735
2015,0.10564324273676584,1.5654052481407956,2.8331704242102456
2016,0.22043645288173808,1.7983443740772398,5.465419224492969
2017,0.32797045733112573,3.0773793230527655,-0.2222426664494659
2018,0.14670586906877825,3.279681983169635,-0.8494988354462567
2019,0.5011802509914176,3.5567286647907093,1.5000030503382078
2020,0.4601678627914091,1.9271752179512442,3.8801164315293866
2021,0.10550472626775032,1.6607882293509897,6.000167472436236
