,R2,Slope,Intercept
2001,0.0018369123779908847,0.16446242603351133,5.8796323049270605
2002,0.0353454097072754,0.8642226343820724,1.2005160884139592
2003,0.10696148938821415,1.430361601976804,0.10706694334960165
2004,0.24459089928917177,3.031556457818306,-3.879179286521176
2005,0.23865969040597668,3.5383051270323094,-7.2540396690091065
2006,0.0612307719326326,0.7271873826511452,1.7516603911459336
2007,0.45548747915202814,1.9046358818169162,-3.0269919997461923
2008,0.39004336407603124,4.496596158241127,-11.614010115723687
2009,0.05235966863470931,0.9980357439636096,3.54963090045632
2010,0.06199914821292807,1.0143586489802325,7.17416399639617
2011,0.4553541990900891,3.0270825164466517,-1.0049772360911415
2012,9.331638742504644e-06,-0.015549354719881066,12.711094618457032
2013,0.16664599090097743,2.485168982303584,2.113679118371911
2014,0.02007012314860257,0.32685500841096365,6.723999446839368
2015,0.002683808330233295,-0.21276887763553318,9.894191007306793
2016,0.10077963777701548,1.3685184815084988,2.96935087386208
2017,0.198961266167186,1.7273059666745962,3.248249078742626
2018,0.4475442762295534,2.7659247975875165,-0.08589838861785815
2019,0.30567986735170016,1.640204140622806,3.1779935682879152
2020,0.25927647456814495,1.055877411213269,6.074323026603825
2021,0.31799294306730375,1.7398031201122157,2.7274741063969508
