,R2,Slope,Intercept
2001,0.008401532504520026,-0.31190595297648815,8.646127475502455
2002,0.020108072549294698,0.5128833262810949,3.981970024274547
2003,0.09455732752040058,1.012902695595003,3.4058760683760707
2004,0.11942578981958119,1.0133774775177846,2.271679119502484
2005,0.11245949909405994,4.0515871263961865,-9.538170500198667
2006,0.03221190095546356,0.44921186345708647,5.428248278727282
2007,0.08184068441034631,0.816862683410089,3.2244181415336812
2008,0.07975019681664519,1.6234897170155487,1.3515735869666123
2009,0.04407437145294435,0.8052809209683731,3.6269625324465693
2010,0.25080277410001384,1.7006425643417544,2.1910581360514865
2011,0.15937808076711535,2.1097481616450837,2.3911444437213936
2012,0.0489981638204654,1.4282965759506745,1.717423502013328
2013,0.09637850603428033,1.5922482145528605,-1.1354242955587228
2014,0.11448714890299994,0.7238470696339371,0.7681965484091169
2015,0.00037996080045732405,-0.04281739899761214,5.7963369058384355
2016,0.07662028510164998,0.7740014447871212,3.804314783649474
2017,0.13045409694259746,1.430989152773108,-0.05937046320758377
2018,0.009755550001055546,0.47254815935111605,3.455040184721723
2019,0.05162294000916612,1.1698840258670165,-0.43631574455043687
2020,0.04257752639289103,1.3827427231272855,-1.2565469635428714
2021,0.06235325122361246,1.6723508305721566,-1.50545887776713
